datetime_window,x_mean,y_mean,z_mean,ACC_vm_min,ACC_vm_max,ACC_vm_std,ACC_ForBack_Angle,ACC_dominantFr_x,ACC_dominantFr_z,ACC_entropy_x,ACC_power_0_25_1_x,prediction
2023-11-27 14:34:30.408,-0.9842708333333333,-0.31973958333333335,-0.153515625,0.7232413641008981,1.3585615781524019,0.08631242696307227,8.241065654362659,0.125,0.25,5.961208554823724,0.015661355308877693,Walk
2023-11-27 14:34:34.431,-0.9776562500000003,-0.345,-0.10539062499999999,0.7242486678016743,1.3585615781524019,0.07986238245789304,5.649972408262706,0.375,0.25,5.795915405682501,0.05140039655182136,Walk
2023-11-27 14:34:38.452,-0.9261718750000001,-0.4439843750000001,-0.04789062499999999,0.7984096401967024,1.2263551443624177,0.061002247395471484,2.5869728364697804,0.25,0.125,6.113659593240444,0.022760896952066668,Walk
2023-11-27 14:34:42.473,-0.9434895833333331,-0.411796875,-0.04549479166666666,0.5727154002534768,1.2778181723876163,0.09309642831299321,2.460246343024973,0.25,0.25,6.072660967393222,0.045188525328264124,Walk
2023-11-27 14:34:46.496,-0.9753645833333333,-0.391875,-0.011640625000000005,0.5727154002534768,1.2778181723876163,0.08780821898947594,0.6277570744035228,1.75,0.375,5.807367861532828,0.014898546114661584,Walk
2023-11-27 14:34:50.518,-0.9915364583333333,-0.35276041666666663,-0.06736979166666668,0.7550332052691642,1.2811600154715475,0.06406019591914232,3.6220740535625144,2.625,0.125,5.598820418371753,0.004794988858807702,Walk
2023-11-27 14:34:54.540,-0.9717447916666667,-0.3658072916666667,-0.09911458333333333,0.619184094710419,1.2811600154715475,0.08881092919839631,5.337692762019365,0.125,0.5,5.762465611576109,0.01664497469575152,Walk
2023-11-27 14:34:58.560,-0.974296875,-0.31213541666666667,-0.11049479166666665,0.5664706021872283,1.4008504555083376,0.10348655790872653,5.9220794760813815,0.125,0.5,5.91266105395487,0.02054560839854509,Walk
2023-11-27 14:35:02.583,-0.9568489583333334,-0.31859375,-0.16705729166666664,0.5664706021872283,1.4008504555083376,0.08084147597902112,9.0036819082583,0.125,0.125,6.0251121067985345,0.0687638491011165,Walk
2023-11-27 14:35:06.604,-0.9400520833333332,-0.401953125,-0.188203125,0.7754690630806228,1.565676025587891,0.08622722967327172,10.116437617853682,0.125,0.25,5.933659679802093,0.024383385747741956,Walk
